latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.07986,85.03513,297.67,0.66,0.73,2023-12-01,2054,N,VIIRS,n,2,283.45,2.1,N,2
21.10011,72.6372,308.77,0.4,0.37,2023-12-01,2054,N,VIIRS,n,2,292.94,1.12,N,2
21.10075,72.63336,310.47,0.4,0.37,2023-12-01,2054,N,VIIRS,n,2,293.25,1.37,N,2
21.10347,72.63783,325.24,0.4,0.37,2023-12-01,2054,N,VIIRS,n,2,294.31,3.15,N,2
21.10412,72.634,329.32,0.4,0.37,2023-12-01,2054,N,VIIRS,n,2,293.92,1.69,N,2
21.10556,72.64614,339.14,0.4,0.37,2023-12-01,2054,N,VIIRS,n,2,296.38,6.44,N,2
21.10748,72.63463,304.72,0.4,0.37,2023-12-01,2054,N,VIIRS,n,2,293.79,1.69,N,2
21.10892,72.64678,314.7,0.4,0.37,2023-12-01,2054,N,VIIRS,n,2,294.86,1.34,N,2
21.11086,72.63526,305.28,0.4,0.37,2023-12-01,2054,N,VIIRS,n,2,294.88,1.12,N,2
21.18195,81.38655,304.45,0.39,0.6,2023-12-01,2054,N,VIIRS,n,2,289.14,2.02,N,3
21.30014,81.60606,300.56,0.4,0.6,2023-12-01,2054,N,VIIRS,n,2,285.56,0.66,N,2
21.309,81.59206,302.89,0.4,0.6,2023-12-01,2054,N,VIIRS,n,2,287.82,0.95,N,2
21.36505,81.64579,300.79,0.41,0.6,2023-12-01,2054,N,VIIRS,n,2,288.29,0.95,N,2
21.36912,81.67962,301.23,0.41,0.6,2023-12-01,2054,N,VIIRS,n,2,289.0,0.98,N,2
21.3746,81.68108,308.84,0.41,0.6,2023-12-01,2054,N,VIIRS,n,2,289.31,0.98,N,2
21.37514,81.65253,302.25,0.41,0.6,2023-12-01,2054,N,VIIRS,n,2,288.79,1.27,N,2
21.38781,81.6476,309.35,0.41,0.6,2023-12-01,2054,N,VIIRS,n,2,288.97,2.0,N,2
21.48551,81.76866,312.02,0.41,0.61,2023-12-01,2054,N,VIIRS,n,2,289.37,1.78,N,2
21.48719,81.77088,308.21,0.41,0.61,2023-12-01,2054,N,VIIRS,n,2,289.32,1.9,N,2
21.67272,82.08372,306.08,0.43,0.62,2023-12-01,2054,N,VIIRS,n,2,289.91,1.28,N,2
23.10407,70.18713,302.99,0.4,0.37,2023-12-01,2054,N,VIIRS,n,2,291.0,0.71,N,2
23.2685,70.25799,300.86,0.4,0.37,2023-12-01,2054,N,VIIRS,n,2,289.8,0.44,N,2
23.31542,70.48605,310.82,0.39,0.36,2023-12-01,2054,N,VIIRS,n,2,292.42,1.24,N,2
23.40756,72.41831,300.42,0.39,0.36,2023-12-01,2054,N,VIIRS,n,2,288.41,0.15,N,0
15.68401,78.45806,305.23,0.33,0.55,2023-12-01,2055,N,VIIRS,n,2,292.19,0.48,N,2
15.68612,78.4582,305.52,0.33,0.55,2023-12-01,2055,N,VIIRS,n,2,292.81,0.65,N,2
15.92307,75.14896,318.4,0.4,0.44,2023-12-01,2055,N,VIIRS,n,2,287.01,1.69,N,0
17.05358,76.17809,307.52,0.44,0.46,2023-12-01,2055,N,VIIRS,n,2,289.43,0.73,N,0
17.14458,78.22546,301.38,0.59,0.53,2023-12-01,2055,N,VIIRS,n,2,288.18,0.65,N,2
17.6944,83.24619,310.39,0.61,0.71,2023-12-01,2055,N,VIIRS,n,2,284.85,1.82,N,0
17.69596,83.24657,311.14,0.61,0.71,2023-12-01,2055,N,VIIRS,n,2,285.12,1.53,N,0
18.45548,73.94562,307.59,0.47,0.4,2023-12-01,2055,N,VIIRS,n,2,289.53,0.81,N,0
18.57727,72.24065,310.83,0.41,0.37,2023-12-01,2055,N,VIIRS,n,2,296.3,2.81,N,3
18.58571,71.03296,314.84,0.39,0.36,2023-12-01,2055,N,VIIRS,n,2,296.9,2.17,N,3
18.67748,79.55312,307.0,0.34,0.56,2023-12-01,2055,N,VIIRS,n,2,291.13,0.97,N,0
18.68048,73.03826,307.68,0.43,0.38,2023-12-01,2055,N,VIIRS,n,2,293.89,1.28,N,2
18.68118,73.0342,321.7,0.43,0.38,2023-12-01,2055,N,VIIRS,n,2,294.32,2.09,N,2
18.68327,73.04298,307.06,0.43,0.38,2023-12-01,2055,N,VIIRS,n,2,294.17,1.28,N,2
18.68535,73.0308,313.14,0.43,0.38,2023-12-01,2055,N,VIIRS,n,2,294.76,2.09,N,2
18.69093,73.04022,324.85,0.43,0.38,2023-12-01,2055,N,VIIRS,n,2,294.4,3.22,N,2
18.69441,73.04088,305.33,0.43,0.38,2023-12-01,2055,N,VIIRS,n,2,294.5,1.16,N,2
18.70396,72.34295,312.89,0.41,0.37,2023-12-01,2055,N,VIIRS,n,2,296.61,3.15,N,3
18.708,72.33973,311.69,0.41,0.37,2023-12-01,2055,N,VIIRS,n,2,296.55,2.7,N,3
18.71828,79.53602,301.79,0.34,0.56,2023-12-01,2055,N,VIIRS,n,2,290.6,0.94,N,2
18.72339,79.53711,306.33,0.34,0.56,2023-12-01,2055,N,VIIRS,n,2,291.21,0.94,N,2
18.80434,74.26157,307.99,0.49,0.4,2023-12-01,2055,N,VIIRS,n,2,290.07,0.61,N,2
19.10158,73.05424,314.84,0.43,0.38,2023-12-01,2055,N,VIIRS,n,2,292.15,0.64,N,2
19.17623,70.94421,323.64,0.38,0.36,2023-12-01,2055,N,VIIRS,n,2,296.84,1.19,N,3
19.33472,72.0197,314.85,0.4,0.37,2023-12-01,2055,N,VIIRS,n,2,297.55,3.22,N,3
19.37105,71.35366,332.63,0.39,0.36,2023-12-01,2055,N,VIIRS,n,2,295.65,6.48,N,3
12.85932,75.95835,297.32,0.5,0.49,2023-12-01,2056,N,VIIRS,n,2,284.28,0.29,N,0
14.82118,75.80477,307.36,0.46,0.47,2023-12-01,2056,N,VIIRS,n,2,289.37,0.55,N,0
14.92991,78.34077,303.82,0.33,0.55,2023-12-01,2056,N,VIIRS,n,2,286.96,0.77,N,0
15.06968,76.86673,301.71,0.53,0.5,2023-12-01,2056,N,VIIRS,n,2,290.21,1.21,N,2
15.13705,76.70992,301.76,0.51,0.5,2023-12-01,2056,N,VIIRS,n,2,290.13,0.87,N,2
15.15065,76.71269,300.97,0.51,0.5,2023-12-01,2056,N,VIIRS,n,2,289.81,1.3,N,0
15.15111,76.70959,304.9,0.51,0.5,2023-12-01,2056,N,VIIRS,n,2,290.02,0.84,N,2
15.17087,76.37901,305.6,0.49,0.49,2023-12-01,2056,N,VIIRS,n,2,290.82,1.93,N,2
15.17471,76.66029,303.61,0.51,0.49,2023-12-01,2056,N,VIIRS,n,2,290.98,2.1,N,2
15.17561,76.65557,316.35,0.51,0.49,2023-12-01,2056,N,VIIRS,n,2,291.86,3.17,N,2
15.1765,76.67543,302.14,0.51,0.49,2023-12-01,2056,N,VIIRS,n,2,290.67,1.65,N,2
15.17831,76.66598,315.13,0.51,0.49,2023-12-01,2056,N,VIIRS,n,2,291.19,1.86,N,2
15.17848,77.10468,302.41,0.54,0.51,2023-12-01,2056,N,VIIRS,n,2,290.27,0.59,N,2
15.18012,76.65652,305.69,0.51,0.49,2023-12-01,2056,N,VIIRS,n,2,290.9,2.56,N,2
15.18282,76.66694,309.13,0.51,0.49,2023-12-01,2056,N,VIIRS,n,2,291.11,1.86,N,2
15.33238,76.28551,301.66,0.48,0.48,2023-12-01,2056,N,VIIRS,n,2,290.55,2.23,N,2
15.33846,76.2776,317.7,0.48,0.48,2023-12-01,2056,N,VIIRS,n,2,291.2,2.43,N,2
15.33858,76.27989,318.43,0.48,0.48,2023-12-01,2056,N,VIIRS,n,2,290.9,2.99,N,2
15.65813,73.98843,304.43,0.52,0.41,2023-12-01,2056,N,VIIRS,n,2,292.75,0.74,N,2
